Row_ID,Ship_Mode,Segment,State,Region,Category,Sub-Category,Sales,Discount,Profit
9318,Standard_Class,Consumer,Texas,Central,Technology,Accessories,47.904,0.2,-2.994
9319,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,13.36,0,6.4128
9320,Standard_Class,Corporate,New_York,East,Furniture,Chairs,163.764,0.1,25.4744
9321,Standard_Class,Corporate,New_York,East,Furniture,Furnishings,183.92,0,31.2664
9322,Standard_Class,Consumer,Texas,Central,Furniture,Furnishings,11.376,0.6,-5.688
9323,Standard_Class,Consumer,Texas,Central,Furniture,Furnishings,66.112,0.6,-84.2928
9324,Standard_Class,Consumer,California,West,Office_Supplies,Paper,211.04,0,97.0784
9325,Standard_Class,Consumer,California,West,Furniture,Chairs,594.816,0.2,59.4816
9326,Standard_Class,Consumer,California,West,Office_Supplies,Binders,72.96,0.2,23.712
9327,First_Class,Consumer,Washington,West,Furniture,Furnishings,80.96,0,34.8128
9328,First_Class,Consumer,Washington,West,Technology,Phones,455.712,0.2,34.1784
9329,First_Class,Consumer,Washington,West,Office_Supplies,Art,25.98,0,7.2744
9330,First_Class,Consumer,California,West,Office_Supplies,Appliances,45.28,0,15.3952
9331,Standard_Class,Consumer,New_York,East,Office_Supplies,Envelopes,15.56,0,7.3132
9332,Standard_Class,Corporate,Oregon,West,Technology,Phones,859.2,0.2,75.18
9333,Second_Class,Consumer,Kentucky,South,Office_Supplies,Appliances,195.68,0,50.8768
9334,Second_Class,Consumer,Kentucky,South,Office_Supplies,Fasteners,14.2,0,6.674
9335,First_Class,Consumer,Florida,South,Furniture,Bookcases,314.352,0.2,-15.7176
9336,First_Class,Consumer,Florida,South,Office_Supplies,Labels,4.608,0.2,1.4976
9337,Standard_Class,Corporate,California,West,Office_Supplies,Fasteners,17.9,0,8.771
9338,Second_Class,Corporate,California,West,Office_Supplies,Binders,2.992,0.2,1.122
9339,Second_Class,Corporate,California,West,Office_Supplies,Binders,20.064,0.2,7.0224
9340,Second_Class,Corporate,California,West,Office_Supplies,Paper,146.73,0,68.9631
9341,Second_Class,Corporate,California,West,Office_Supplies,Labels,18.75,0,9
9342,Second_Class,Corporate,California,West,Technology,Phones,117.576,0.2,11.7576
9343,Standard_Class,Home_Office,California,West,Office_Supplies,Binders,51.184,0.2,19.194
9344,First_Class,Home_Office,Ohio,East,Furniture,Tables,455.97,0.4,-106.393
9345,First_Class,Home_Office,Ohio,East,Office_Supplies,Binders,5.715,0.7,-4.7625
9346,First_Class,Home_Office,Ohio,East,Technology,Phones,57.594,0.4,-11.5188
9347,First_Class,Home_Office,Ohio,East,Furniture,Furnishings,30.144,0.2,8.2896
9348,First_Class,Home_Office,Ohio,East,Furniture,Chairs,899.43,0.3,-12.849
9349,Standard_Class,Consumer,California,West,Furniture,Furnishings,842.72,0,202.2528
9350,Standard_Class,Consumer,California,West,Furniture,Furnishings,41.96,0,10.9096
9351,Standard_Class,Corporate,Washington,West,Office_Supplies,Binders,13.216,0.2,4.4604
9352,Standard_Class,Corporate,Washington,West,Furniture,Chairs,184.752,0.2,-20.7846
9353,First_Class,Consumer,Illinois,Central,Furniture,Chairs,520.464,0.3,-14.8704
9354,First_Class,Consumer,Illinois,Central,Office_Supplies,Paper,11.424,0.2,3.7128
9355,Standard_Class,Home_Office,Michigan,Central,Office_Supplies,Paper,19.44,0,9.3312
9356,Standard_Class,Home_Office,Michigan,Central,Office_Supplies,Art,3.64,0,1.0192
9357,Standard_Class,Home_Office,Michigan,Central,Office_Supplies,Paper,18.54,0,8.7138
9358,Second_Class,Corporate,New_York,East,Office_Supplies,Binders,43.12,0.2,15.092
9359,Second_Class,Corporate,New_York,East,Furniture,Tables,313.722,0.4,-99.3453
9360,Second_Class,Corporate,New_York,East,Furniture,Furnishings,45.98,0,7.8166
9361,Second_Class,Corporate,New_York,East,Office_Supplies,Storage,428.68,0,0
9362,Standard_Class,Home_Office,Washington,West,Office_Supplies,Binders,30.576,0.2,10.3194
9363,Standard_Class,Home_Office,Washington,West,Office_Supplies,Fasteners,13.02,0,0.3906
9364,Standard_Class,Home_Office,Washington,West,Furniture,Furnishings,22.14,0,6.4206
9365,Standard_Class,Home_Office,Washington,West,Office_Supplies,Storage,359.32,0,7.1864
9366,First_Class,Consumer,Missouri,Central,Office_Supplies,Paper,11.56,0,5.6644
9367,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,68.48,0.2,25.68
9368,Standard_Class,Consumer,New_York,East,Office_Supplies,Storage,1676.88,0,83.844
9369,First_Class,Corporate,New_Jersey,East,Office_Supplies,Paper,37.94,0,18.2112
9370,Second_Class,Corporate,Maryland,East,Furniture,Chairs,272.97,0,43.6752
9371,First_Class,Corporate,Ohio,East,Furniture,Furnishings,41.568,0.2,-4.1568
9372,First_Class,Corporate,Ohio,East,Furniture,Chairs,317.058,0.3,-86.0586
9373,First_Class,Corporate,Ohio,East,Office_Supplies,Fasteners,8.04,0.2,2.9145
9374,Standard_Class,Consumer,California,West,Technology,Phones,419.944,0.2,52.493
9375,Standard_Class,Corporate,Washington,West,Office_Supplies,Supplies,61.38,0,15.9588
9376,Second_Class,Consumer,California,West,Technology,Accessories,50,0,10.5
9377,Standard_Class,Consumer,New_Jersey,East,Technology,Accessories,31.8,0,13.674
9378,Standard_Class,Corporate,Wisconsin,Central,Office_Supplies,Storage,32.56,0,8.4656
9379,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Envelopes,7.072,0.2,2.3868
9380,Second_Class,Consumer,Florida,South,Office_Supplies,Paper,45.528,0.2,15.9348
9381,Second_Class,Consumer,Florida,South,Furniture,Chairs,64.784,0.2,6.4784
9382,Second_Class,Consumer,Florida,South,Office_Supplies,Storage,424.272,0.2,-10.6068
9383,Second_Class,Consumer,Florida,South,Office_Supplies,Art,1.344,0.2,0.504
9384,Second_Class,Consumer,Florida,South,Office_Supplies,Storage,83.92,0.2,-1.049
9385,Standard_Class,Home_Office,New_York,East,Office_Supplies,Paper,25.92,0,12.4416
9386,Standard_Class,Consumer,Arizona,West,Furniture,Furnishings,120.576,0.2,33.1584
9387,Standard_Class,Consumer,Vermont,East,Office_Supplies,Paper,79.92,0,37.5624
9388,Standard_Class,Consumer,Vermont,East,Office_Supplies,Paper,12.28,0,5.7716
9389,Standard_Class,Consumer,Vermont,East,Office_Supplies,Appliances,542.94,0,152.0232
9390,Standard_Class,Consumer,Vermont,East,Office_Supplies,Envelopes,2.04,0,0.9588
9391,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Storage,228.92,0.2,14.3075
9392,First_Class,Corporate,Illinois,Central,Technology,Phones,7.992,0.2,2.5974
9393,Same_Day,Corporate,Colorado,West,Furniture,Chairs,582.336,0.2,-29.1168
9394,First_Class,Consumer,New_York,East,Technology,Phones,629.95,0,157.4875
9395,First_Class,Consumer,New_York,East,Furniture,Chairs,631.782,0.1,140.396
9396,First_Class,Consumer,New_York,East,Furniture,Bookcases,801.568,0.2,-10.0196
9397,First_Class,Consumer,New_York,East,Office_Supplies,Labels,75.18,0,35.3346
9398,First_Class,Consumer,New_York,East,Office_Supplies,Appliances,30.98,0,8.0548
9399,First_Class,Consumer,New_York,East,Technology,Phones,1349.91,0,661.4559
9400,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Art,14.112,0.2,1.2348
9401,Standard_Class,Consumer,Virginia,South,Office_Supplies,Envelopes,31.12,0,14.6264
9402,Standard_Class,Consumer,Arizona,West,Furniture,Furnishings,4.272,0.2,0.9612
9403,Second_Class,Consumer,New_York,East,Furniture,Tables,209.148,0.4,-66.2302
9404,Second_Class,Consumer,New_York,East,Office_Supplies,Storage,1591.02,0,286.3836
9405,Standard_Class,Corporate,Pennsylvania,East,Office_Supplies,Fasteners,7.92,0.2,1.683
9406,First_Class,Home_Office,Illinois,Central,Technology,Machines,574.91,0.3,156.047
9407,First_Class,Home_Office,Illinois,Central,Office_Supplies,Paper,8.448,0.2,2.64
9408,Second_Class,Consumer,New_York,East,Technology,Accessories,1071,0,171.36
9409,Second_Class,Consumer,New_York,East,Furniture,Furnishings,12.07,0,3.9831
9410,First_Class,Consumer,Pennsylvania,East,Office_Supplies,Binders,3.273,0.7,-2.5093
9411,First_Class,Consumer,Pennsylvania,East,Furniture,Furnishings,87.92,0.2,15.386
9412,Second_Class,Corporate,Arizona,West,Office_Supplies,Storage,104.696,0.2,6.5435
9413,First_Class,Consumer,California,West,Furniture,Chairs,2803.92,0.2,0
9414,First_Class,Corporate,Texas,Central,Office_Supplies,Binders,6.816,0.8,-11.5872
9415,Standard_Class,Consumer,Washington,West,Technology,Phones,249.584,0.2,15.599
9416,Standard_Class,Consumer,Washington,West,Office_Supplies,Paper,17.94,0,8.7906
9417,Standard_Class,Consumer,Washington,West,Furniture,Furnishings,10.11,0,3.2352
9418,Standard_Class,Home_Office,North_Carolina,South,Office_Supplies,Paper,10.368,0.2,3.6288
9419,Standard_Class,Home_Office,North_Carolina,South,Office_Supplies,Paper,11.952,0.2,4.0338
9420,Second_Class,Corporate,Texas,Central,Office_Supplies,Appliances,15.224,0.8,-38.8212
9421,Second_Class,Corporate,Texas,Central,Office_Supplies,Appliances,21.984,0.8,-56.0592
9422,Standard_Class,Corporate,California,West,Technology,Phones,604.752,0.2,60.4752
9423,Standard_Class,Corporate,California,West,Office_Supplies,Supplies,40.7,0,11.803
9424,Standard_Class,Corporate,California,West,Technology,Phones,302.376,0.2,37.797
9425,Standard_Class,Corporate,California,West,Technology,Accessories,45,0,4.95
9426,Second_Class,Consumer,New_York,East,Furniture,Chairs,3785.292,0.1,420.588
9427,Standard_Class,Consumer,Washington,West,Office_Supplies,Art,35.4,0,13.452
9428,Standard_Class,Corporate,New_York,East,Furniture,Furnishings,199.9,0,39.98
9429,Standard_Class,Corporate,Texas,Central,Furniture,Chairs,1212.96,0.3,-69.312
9430,Standard_Class,Corporate,Texas,Central,Technology,Phones,1099.96,0.2,82.497
9431,Standard_Class,Corporate,Texas,Central,Furniture,Tables,103.481,0.3,-16.2613
9432,Same_Day,Home_Office,Pennsylvania,East,Office_Supplies,Labels,5.904,0.2,1.9926
9433,Standard_Class,Consumer,Arizona,West,Technology,Accessories,30.08,0.2,-5.264
9434,Standard_Class,Consumer,Arizona,West,Office_Supplies,Paper,36.288,0.2,12.7008
9435,Standard_Class,Consumer,Arizona,West,Office_Supplies,Art,10.272,0.2,1.1556
9436,Standard_Class,Consumer,Arizona,West,Technology,Accessories,252.8,0.2,-31.6
9437,Same_Day,Consumer,Pennsylvania,East,Office_Supplies,Binders,2.946,0.7,-2.0622
9438,Standard_Class,Consumer,California,West,Office_Supplies,Paper,12.96,0,6.2208
9439,Standard_Class,Consumer,Pennsylvania,East,Technology,Phones,285.576,0.4,-57.1152
9440,Standard_Class,Corporate,Illinois,Central,Office_Supplies,Supplies,22.24,0.2,2.502
9441,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,14.62,0,6.7252
9442,Second_Class,Consumer,Ohio,East,Office_Supplies,Appliances,48.36,0.2,6.045
9443,Standard_Class,Home_Office,Florida,South,Office_Supplies,Art,16.256,0.2,1.2192
9444,Standard_Class,Home_Office,Florida,South,Technology,Phones,219.184,0.2,19.1786
9445,First_Class,Corporate,Texas,Central,Technology,Phones,95.84,0.2,34.742
9446,Standard_Class,Consumer,Indiana,Central,Office_Supplies,Labels,12.39,0,5.6994
9447,Standard_Class,Consumer,Indiana,Central,Office_Supplies,Paper,35.88,0,16.146
9448,Standard_Class,Consumer,Oklahoma,Central,Furniture,Furnishings,477.3,0,138.417
9449,Standard_Class,Home_Office,Washington,West,Office_Supplies,Labels,12.32,0,5.9136
9450,Standard_Class,Consumer,California,West,Office_Supplies,Binders,8.608,0.2,3.0128
9451,Standard_Class,Home_Office,Washington,West,Office_Supplies,Storage,136.26,0,5.4504
9452,Standard_Class,Corporate,California,West,Office_Supplies,Appliances,186.15,0,55.845
9453,Standard_Class,Corporate,California,West,Office_Supplies,Binders,81.792,0.2,26.5824
9454,Standard_Class,Corporate,California,West,Office_Supplies,Supplies,47.19,0,13.6851
9455,Standard_Class,Corporate,California,West,Technology,Phones,36.784,0.2,-8.2764
9456,Second_Class,Home_Office,Tennessee,South,Technology,Machines,91.475,0.5,-1.8295
9457,Standard_Class,Corporate,North_Carolina,South,Technology,Accessories,27.192,0.2,0.3399
9458,Standard_Class,Corporate,North_Carolina,South,Office_Supplies,Binders,12.06,0.7,-10.05
9459,Standard_Class,Consumer,California,West,Office_Supplies,Art,144.6,0,41.934
9460,Standard_Class,Consumer,California,West,Technology,Phones,15.992,0.2,-2.9985
9461,Second_Class,Home_Office,New_York,East,Office_Supplies,Paper,34.44,0,17.22
9462,Standard_Class,Home_Office,California,West,Technology,Phones,321.552,0.2,20.097
9463,Second_Class,Corporate,Kentucky,South,Furniture,Chairs,701.96,0,168.4704
9464,First_Class,Consumer,Ohio,East,Office_Supplies,Art,19.456,0.2,3.4048
9465,Standard_Class,Consumer,Delaware,East,Office_Supplies,Labels,17.28,0,7.9488
9466,Standard_Class,Corporate,Washington,West,Furniture,Furnishings,31.96,0,1.598
9467,Second_Class,Consumer,New_York,East,Office_Supplies,Binders,164.688,0.2,55.5822
9468,Second_Class,Consumer,New_York,East,Furniture,Tables,166.5,0.4,-66.6
9469,Second_Class,Consumer,New_York,East,Office_Supplies,Paper,12.96,0,6.2208
9470,Second_Class,Consumer,New_York,East,Office_Supplies,Paper,110.96,0,53.2608
9471,Second_Class,Consumer,New_York,East,Technology,Phones,99.98,0,3.9992
9472,Second_Class,Consumer,New_York,East,Office_Supplies,Binders,11.424,0.2,3.7128
9473,Second_Class,Consumer,New_York,East,Furniture,Chairs,128.124,0.1,24.2012
9474,Second_Class,Consumer,New_York,East,Furniture,Furnishings,101.4,0,38.532
9475,Second_Class,Corporate,Illinois,Central,Office_Supplies,Labels,5.904,0.2,1.9926
9476,Second_Class,Corporate,Illinois,Central,Office_Supplies,Paper,173.488,0.2,54.215
9477,Second_Class,Corporate,Illinois,Central,Furniture,Furnishings,51.56,0.6,-61.872
9478,Second_Class,Corporate,Illinois,Central,Office_Supplies,Binders,3.564,0.8,-6.237
9479,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Fasteners,13.16,0.2,4.1125
9480,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Binders,3.828,0.8,-6.5076
9481,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Binders,304.99,0.8,-533.7325
9482,Standard_Class,Consumer,Texas,Central,Office_Supplies,Storage,18.16,0.2,1.816
9483,Second_Class,Home_Office,Pennsylvania,East,Technology,Accessories,319.984,0.2,91.9954
9484,Standard_Class,Home_Office,California,West,Office_Supplies,Art,19.68,0,6.4944
9485,Second_Class,Corporate,Texas,Central,Furniture,Bookcases,781.864,0.32,-137.976
9486,Second_Class,Corporate,Texas,Central,Office_Supplies,Paper,30.816,0.2,9.63
9487,Same_Day,Consumer,West_Virginia,East,Furniture,Tables,673.344,0.3,-76.9536
9488,First_Class,Corporate,New_Jersey,East,Office_Supplies,Fasteners,6.54,0,2.1582
9489,First_Class,Consumer,Oregon,West,Technology,Phones,572.8,0.2,50.12
9490,Standard_Class,Corporate,Alabama,South,Office_Supplies,Art,197.05,0,59.115
9491,Standard_Class,Consumer,California,West,Office_Supplies,Binders,2022.272,0.2,682.5168
9492,Standard_Class,Consumer,California,West,Office_Supplies,Art,9.12,0,3.1008
9493,Same_Day,Consumer,Oklahoma,Central,Office_Supplies,Binders,38.16,0,19.08
9494,Standard_Class,Corporate,Oklahoma,Central,Furniture,Tables,1592.85,0,350.427
9495,Standard_Class,Corporate,Oklahoma,Central,Office_Supplies,Binders,11.88,0,5.346
9496,Standard_Class,Consumer,California,West,Technology,Accessories,120,0,46.8
9497,Standard_Class,Consumer,California,West,Office_Supplies,Appliances,8.67,0,2.3409
9498,First_Class,Home_Office,Indiana,Central,Office_Supplies,Paper,4.41,0,2.0286
9499,First_Class,Home_Office,Indiana,Central,Office_Supplies,Paper,167.94,0,82.2906
9500,First_Class,Home_Office,Indiana,Central,Office_Supplies,Paper,67.8,0,31.188
9501,Standard_Class,Consumer,Wisconsin,Central,Furniture,Furnishings,26.94,0,11.3148
9502,Standard_Class,Consumer,California,West,Furniture,Furnishings,32.04,0,8.01
9503,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,32.13,0,8.3538
9504,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,2.88,0,0.8064
9505,Standard_Class,Corporate,New_York,East,Technology,Phones,1091.93,0,272.9825
9506,Standard_Class,Corporate,New_York,East,Office_Supplies,Paper,111.96,0,54.8604
9507,Second_Class,Consumer,Michigan,Central,Office_Supplies,Art,26.7,0,7.476
9508,Second_Class,Consumer,Michigan,Central,Office_Supplies,Binders,40.2,0,18.09
9509,Second_Class,Consumer,Michigan,Central,Office_Supplies,Art,13.89,0,4.5837
9510,Second_Class,Consumer,Michigan,Central,Office_Supplies,Storage,689.82,0,20.6946
9511,Standard_Class,Consumer,New_York,East,Office_Supplies,Art,38.34,0,15.7194
9512,First_Class,Corporate,Illinois,Central,Office_Supplies,Binders,9.264,0.8,-13.896
9513,Second_Class,Consumer,Texas,Central,Furniture,Bookcases,204.6664,0.32,-6.0196
9514,Standard_Class,Consumer,Wisconsin,Central,Technology,Accessories,1649.75,0,544.4175
9515,Standard_Class,Home_Office,Florida,South,Office_Supplies,Paper,91.056,0.2,31.8696
9516,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Art,54.208,0.2,8.8088
9517,Second_Class,Consumer,Ohio,East,Technology,Phones,26.982,0.4,4.0473
9518,Second_Class,Consumer,Ohio,East,Office_Supplies,Labels,6.912,0.2,2.5056
9519,Second_Class,Consumer,Ohio,East,Office_Supplies,Storage,435.504,0.2,48.9942
9520,Second_Class,Consumer,California,West,Office_Supplies,Appliances,81.08,0,22.7024
9521,Standard_Class,Corporate,California,West,Office_Supplies,Storage,93.02,0,3.7208
9522,Standard_Class,Consumer,Illinois,Central,Technology,Phones,323.976,0.2,36.4473
9523,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Paper,15.552,0.2,5.4432
9524,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Storage,32.592,0.2,-7.7406
9525,First_Class,Home_Office,Washington,West,Office_Supplies,Binders,83.92,0.2,29.372
9526,First_Class,Home_Office,Washington,West,Furniture,Furnishings,199.9,0,39.98
9527,First_Class,Home_Office,Washington,West,Technology,Phones,31.176,0.2,-7.0146
9528,First_Class,Home_Office,Washington,West,Office_Supplies,Binders,172.752,0.2,60.4632
9529,First_Class,Home_Office,Washington,West,Office_Supplies,Binders,9.296,0.2,3.0212
9530,Same_Day,Corporate,Texas,Central,Office_Supplies,Storage,12.768,0.2,0.9576
9531,Standard_Class,Home_Office,Washington,West,Office_Supplies,Paper,52.76,0,24.2696
9532,Standard_Class,Home_Office,Texas,Central,Office_Supplies,Storage,55.616,0.2,5.5616
9533,Standard_Class,Consumer,New_York,East,Furniture,Chairs,427.644,0.1,80.7772
9534,Standard_Class,Consumer,New_York,East,Office_Supplies,Fasteners,40.67,0,12.6077
9535,Standard_Class,Consumer,New_York,East,Office_Supplies,Storage,33.48,0,1.3392
9536,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,9.728,0.2,3.2832
9537,Second_Class,Consumer,Illinois,Central,Furniture,Furnishings,8.856,0.6,-6.8634
9538,First_Class,Corporate,California,West,Furniture,Bookcases,477.666,0.15,84.294
9539,First_Class,Consumer,Rhode_Island,East,Office_Supplies,Paper,16.9,0,7.774
9540,First_Class,Consumer,Rhode_Island,East,Office_Supplies,Paper,39.96,0,18.7812
9541,Second_Class,Home_Office,Arizona,West,Furniture,Chairs,191.968,0.2,16.7972
9542,Standard_Class,Corporate,Texas,Central,Office_Supplies,Labels,35.52,0.2,13.32
9543,Standard_Class,Corporate,Texas,Central,Office_Supplies,Binders,6.23,0.8,-9.6565
9544,Standard_Class,Corporate,Texas,Central,Office_Supplies,Paper,56.704,0.2,19.1376
9545,Standard_Class,Corporate,Texas,Central,Furniture,Bookcases,369.1992,0.32,-114.0174
9546,Standard_Class,Corporate,Indiana,Central,Technology,Accessories,1.98,0,0.891
9547,Standard_Class,Corporate,Indiana,Central,Office_Supplies,Paper,75.88,0,35.6636
9548,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Paper,6.848,0.2,2.14
9549,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Binders,4.626,0.7,-3.855
9550,Second_Class,Corporate,Pennsylvania,East,Office_Supplies,Appliances,453.6,0.2,90.72
9551,First_Class,Home_Office,California,West,Office_Supplies,Binders,13.848,0.2,5.193
9552,Standard_Class,Consumer,Pennsylvania,East,Office_Supplies,Storage,577.584,0.2,43.3188
9553,Standard_Class,Home_Office,Virginia,South,Technology,Accessories,151.96,0,36.4704
9554,Standard_Class,Corporate,Colorado,West,Furniture,Furnishings,68.432,0.2,8.554
9555,Standard_Class,Consumer,Ohio,East,Furniture,Furnishings,71.12,0.2,9.779
9556,Standard_Class,Consumer,Ohio,East,Office_Supplies,Fasteners,3.008,0.2,0.564
9557,Second_Class,Home_Office,New_Hampshire,East,Office_Supplies,Paper,184.66,0,84.9436
9558,Second_Class,Consumer,Texas,Central,Furniture,Furnishings,5.312,0.6,-1.5936
9559,First_Class,Consumer,Ohio,East,Technology,Accessories,132.52,0.2,34.7865
9560,First_Class,Consumer,Ohio,East,Office_Supplies,Storage,195.64,0.2,-44.019
9561,First_Class,Consumer,Ohio,East,Furniture,Furnishings,51.968,0.2,10.3936
9562,First_Class,Consumer,Ohio,East,Technology,Accessories,431.976,0.2,-75.5958
9563,First_Class,Consumer,Ohio,East,Technology,Machines,224.937,0.7,-164.9538
9564,First_Class,Consumer,Ohio,East,Office_Supplies,Labels,6,0.2,2.1
9565,Standard_Class,Home_Office,California,West,Office_Supplies,Paper,11.76,0,5.7624
9566,Same_Day,Consumer,Florida,South,Furniture,Chairs,1125.488,0.2,98.4802
9567,Same_Day,Consumer,Florida,South,Office_Supplies,Binders,12.645,0.7,-10.116
9568,Same_Day,Consumer,Florida,South,Office_Supplies,Art,4.032,0.2,1.0584
9569,First_Class,Corporate,Nebraska,Central,Technology,Phones,79.96,0,22.3888
9570,Same_Day,Consumer,Ohio,East,Office_Supplies,Binders,6.732,0.7,-4.488
9571,Same_Day,Consumer,Ohio,East,Office_Supplies,Storage,33.568,0.2,1.6784
9572,Same_Day,Consumer,Ohio,East,Office_Supplies,Envelopes,15.84,0.2,5.544
9573,Same_Day,Consumer,Ohio,East,Office_Supplies,Labels,24.424,0.2,7.9378
9574,Same_Day,Consumer,Ohio,East,Office_Supplies,Art,17.12,0.2,1.926
9575,Same_Day,Consumer,California,West,Furniture,Furnishings,31.56,0,10.4148
9576,Second_Class,Consumer,Texas,Central,Furniture,Chairs,105.686,0.3,-28.6862
9577,Second_Class,Consumer,Texas,Central,Technology,Machines,399.54,0.4,-79.908
9578,Second_Class,Consumer,Texas,Central,Furniture,Chairs,104.93,0.3,-4.497
9579,First_Class,Home_Office,New_York,East,Technology,Phones,1079.85,0,323.955
9580,First_Class,Home_Office,New_York,East,Office_Supplies,Storage,70.98,0,3.549
9581,First_Class,Home_Office,New_York,East,Office_Supplies,Art,29.95,0,8.6855
9582,First_Class,Home_Office,New_York,East,Furniture,Chairs,589.41,0.1,-6.549
9583,Standard_Class,Home_Office,Pennsylvania,East,Office_Supplies,Fasteners,9.648,0.2,3.4974
9584,Second_Class,Consumer,New_York,East,Furniture,Bookcases,400.784,0.2,-5.0098
9585,First_Class,Home_Office,Michigan,Central,Office_Supplies,Storage,53.72,0,13.9672
9586,First_Class,Corporate,Florida,South,Office_Supplies,Paper,31.008,0.2,11.2404
9587,Same_Day,Consumer,California,West,Office_Supplies,Binders,61.12,0.2,22.156
9588,Standard_Class,Corporate,Illinois,Central,Office_Supplies,Storage,195.136,0.2,-43.9056
9589,Standard_Class,Consumer,Illinois,Central,Office_Supplies,Art,121.536,0.2,15.192
9590,Standard_Class,Home_Office,Illinois,Central,Office_Supplies,Paper,17.472,0.2,5.6784
9591,Standard_Class,Home_Office,Illinois,Central,Office_Supplies,Binders,104.58,0.8,-172.557
9592,Standard_Class,Home_Office,Texas,Central,Furniture,Furnishings,24.7,0.6,-9.88
9593,Standard_Class,Home_Office,Texas,Central,Furniture,Furnishings,302.72,0.6,-378.4
9594,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,8.56,0,3.852
9595,Standard_Class,Consumer,New_York,East,Office_Supplies,Paper,11.56,0,5.6644
9596,Standard_Class,Corporate,California,West,Office_Supplies,Appliances,25.86,0,6.7236
9597,Standard_Class,Corporate,California,West,Office_Supplies,Binders,276.784,0.2,89.9548
9598,Standard_Class,Corporate,California,West,Technology,Phones,110.352,0.2,8.2764
9599,Standard_Class,Home_Office,California,West,Furniture,Furnishings,60.84,0,19.4688
9600,Standard_Class,Consumer,Oregon,West,Office_Supplies,Appliances,35.208,0.2,2.6406
9601,Second_Class,Corporate,Texas,Central,Office_Supplies,Paper,41.472,0.2,14.5152
9602,Standard_Class,Consumer,Arkansas,South,Office_Supplies,Paper,239.5,0,114.96
9603,First_Class,Consumer,Virginia,South,Office_Supplies,Supplies,34.2,0,9.234
9604,Standard_Class,Corporate,New_York,East,Furniture,Tables,376.866,0.4,-213.5574
9605,First_Class,Consumer,Virginia,South,Office_Supplies,Appliances,197.72,0,55.3616
9606,Standard_Class,Corporate,Ohio,East,Technology,Accessories,70.72,0.2,-6.188
9607,Standard_Class,Corporate,Ohio,East,Office_Supplies,Storage,194.352,0.2,-43.7292
9608,Second_Class,Consumer,New_York,East,Office_Supplies,Paper,21.6,0,9.936
9609,Second_Class,Consumer,New_York,East,Office_Supplies,Labels,11.07,0,5.2029
9610,Second_Class,Consumer,California,West,Furniture,Furnishings,282.84,0,19.7988
9611,Second_Class,Consumer,California,West,Office_Supplies,Labels,27.72,0,13.3056
9612,Standard_Class,Consumer,Mississippi,South,Office_Supplies,Fasteners,11.68,0,5.256
9613,Standard_Class,Consumer,California,West,Technology,Phones,239.984,0.2,23.9984
9614,First_Class,Corporate,Washington,West,Office_Supplies,Appliances,22.98,0,6.894
9615,First_Class,Corporate,Washington,West,Technology,Accessories,102.13,0,15.3195
9616,First_Class,Corporate,Washington,West,Office_Supplies,Binders,2033.584,0.2,762.594
9617,Standard_Class,Corporate,California,West,Office_Supplies,Art,5.76,0,1.6704
9618,Standard_Class,Corporate,Ohio,East,Technology,Copiers,899.982,0.4,74.9985
9619,Standard_Class,Corporate,Ohio,East,Office_Supplies,Art,86.352,0.2,5.397
9620,Standard_Class,Corporate,Ohio,East,Technology,Accessories,139.96,0.2,-1.7495
9621,Standard_Class,Home_Office,Ohio,East,Office_Supplies,Appliances,16.704,0.2,1.2528
9622,Standard_Class,Home_Office,Ohio,East,Technology,Accessories,3.152,0.2,0.4728
9623,Standard_Class,Home_Office,Ohio,East,Office_Supplies,Paper,32.896,0.2,11.1024
9624,First_Class,Consumer,Texas,Central,Office_Supplies,Appliances,21.392,0.8,-54.5496
9625,First_Class,Consumer,Texas,Central,Furniture,Tables,307.314,0.3,-39.5118
9626,First_Class,Consumer,Texas,Central,Furniture,Bookcases,409.9992,0.32,-96.4704
9627,First_Class,Corporate,Texas,Central,Office_Supplies,Paper,9.248,0.2,3.3524
9628,Standard_Class,Consumer,Michigan,Central,Office_Supplies,Binders,14.67,0,6.7482
9629,Standard_Class,Consumer,Ohio,East,Office_Supplies,Paper,37.408,0.2,13.0928
9630,Standard_Class,Consumer,Ohio,East,Office_Supplies,Binders,3.438,0.7,-2.5212
9631,Standard_Class,Consumer,New_York,East,Office_Supplies,Binders,7.152,0.2,2.3244
